SMILES,IC50_nM
C1=CC(=CC(=C1)C(F)(F)F)CNC2=CC(=NC=N2)NC3=NC=CC=N3,
C1C(OC2=CC=CC=C2O1)C(=O)NC3=CC=C(C=C3)C4=CNN=C4.C(=O)(C(F)(F)F)O,19226.0
CC(C)N1C=NC2=C(N=C(N=C21)C3=CC=C(C=C3)OC)NCC4=CC=CC=C4,
C1CC2=CC=CC=C2C1C(=O)NC3=CN(N=C3)C4=CC=CC(=C4)C(=O)NC5=CC=CC(=C5)CN6CCOCC6,
CC(C)N1C=NC2=C(N=C(N=C21)N3CCOCC3)NCC4=CN=CC=C4,15981.2
C1=CC(=CC=C1OCC(C(=O)NC2=CC3=C(C=C2)NN=C3)O)Br,
C1COCCN1C2=NC=C(C=C2)C3=CC=C(S3)C(=O)NCC4=CN=CC=C4,
C1COCCN1C2=CC=C(C=C2)NC3=CC(=NC=N3)NC4=CC=C(C=C4)N5CCOCC5,14540.8
CC(C)N1C(=NC2=C(N=CN=C21)NCCOC3=CC=CC=C3)C4=CC=C(C=C4)N5CCN(CC5)C,
C1C(COC2=CC=CC=C21)C3=NC4=C(S3)C=C(C=C4)C5=CC=NC=C5.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,
CN1C2=CC=CC=C2N=C1NC3=NC(=C4C(=N3)N(C=N4)C5=CSC=C5)NCC6=CN=CC=C6,
C1CC1NC(=O)C2=CC=C(C=C2)C3=NC4=C(S3)C=C(C=C4)C(=O)NCCO,
COC1=CC=C(C=C1)CCNC(=O)C2=CC3=C(C=C2)N=C(S3)N4CCCC4CO,
CC(=O)NC1=CC=C(C=C1)NC2=NC(=NC3=CC(=C(C=C32)OC)OC)NC4=CC=C(C=C4)N5CCOCC5,
CC(C)N1C2=NC=NC(=C2N=C1N3CCN(CC3)CC4=CC5=C(C=C4)OCO5)NC6=CC=C(C=C6)NC(=O)C,
C1CC(=O)N(C1)CCN2C=NC3=C(N=C(N=C32)NC4=CC=NC=C4)NC5=CC=C(C=C5)OC6=CC=CC=C6,
C1OC2=C(O1)C=C(C=C2)CNC3=NC(=NC(=C3)NCCO)N,
CC1=CSC(=N1)C2=CC=C(S2)C(=O)NCC3=NC(=NN3)C4=CC=NC=C4.C(=O)(C(F)(F)F)O,
C1CN(CCC1NC2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NCC5=CC=CC=C5)CC6=CC=CC=C6,16071.8
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=C3)NC4=CC=CC=C4CO,19226.0
CN(C)C1=CC=CC(=C1)NC2=NC3=C(C(=N2)NCCCN4CCCC4=O)NC=N3,
C1CN(CCC1C(=O)NC2=CC3=C(C=C2)NN=C3)C(=O)C(C4=CC=CC=C4Cl)O,
CC1=CC(=NC(=N1)N2CCC(CC2)N3CCOCC3)NC4=CC(=C(C(=C4)OC)OC)OC,
CC(C)(C)OC(=O)N1CCCC(C1)NC(=O)C2=CC(=CC=C2)N3C=C(C=N3)NC(=O)CC4=CC=CC=C4,
C1CC(=O)N(C1)CCN2C=NC3=C(N=C(N=C32)NC4=NC=CC=N4)NC5CC5,
CC1=CC=C(C=C1)COC(=O)NC2=CC=C(C=C2)C3=CNN=C3.C(=O)(C(F)(F)F)O,
C1=CC=C(C=C1)CNC(=O)C2=CN=C(S2)NCC3=CN=CC=C3,
C1COCCN1C2=CC=C(C=C2)NC3=NN=C(C=C3)N4C=C(C5=CC=CC=C54)CC(=O)NCCOC6=CC=CC=C6,
C1=CC=C2C(=C1)NC(=N2)CNC(=O)C3=CSC(=N3)C4=CC(=CC=C4)N,
CN1C(=CC=N1)NC2=NC3=C(S2)C=C(C=C3)C(=O)NCCCN4CCCC4=O,
CC(C)N(CCNC(=O)C1=CC=C(S1)C2=CC=C(C=C2)OC)C(C)C,
CC1CN(CC(O1)C)CCNC(=O)C2=CC(=CC=C2)N3C4=C(C=C(C=C4)NC5=CC=CC(=C5Cl)C)C=N3.Cl.Cl,19226.0
CCN(CC)C1=NC(=NC(=N1)NC2=NC=CN=C2)NCCN(C(C)C)C(C)C,
C1=CC2=C(C=C1C3=CC=NC=C3)NC(=N2)C(C4=C(C=C(C=C4)F)F)N.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,
C1CC(=O)N(C1)CCN2C=NC3=C(N=C(N=C32)C4=CN=C(C=C4)N5CCOCC5)NC6=CC=C(C=C6)N7CCOCC7,
CN(C)CCOC1=C(C=C(C(=C1)C2=CNN=C2)F)NC(=O)C(CC3=CC(=CC=C3)F)N.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,
CC(=O)NC1=CC=C(C=C1)NC2=C3C(=NC(=N2)N4CCCC4CO)N(C=N3)CC5=CC=C(C=C5)C(F)(F)F,
C1CN(CC1NC2=CC3=C(C=C2)NN=C3)C(=O)C(C4=C(C=C(C=C4)F)F)O,
CC1=CC(=NC(=N1)NC2=CC=C(C=C2)N3C=CN=C3)NC4=CC=CC=C4,
CC1=CN=C(N=C1NCC2=CC=CC=C2)NC3=CC=C(C=C3)C(F)(F)F,
C1=CC=C(C=C1)N2C=NC3=C(N=C(N=C32)NC4=NC=CC5=CC=CC=C54)NCCOC6=CC=CC=C6,
C1CN(CCC1O)C2=NN(C=N2)C3=CC(=NC=C3)NC4=CC=C(C=C4)N5CCOCC5.C(=O)(C(F)(F)F)O,19226.0
COC1=C(C=C2C(=C1)C(=NC(=N2)NC3=CC=NC=C3)NC4=CC=C(C=C4)OC5=CC=CC=C5)OC,9507.8
C1COCCN1C2=CC=C(C=C2)NC(=O)C3=CN=CC(=C3)C4=CSC5=CC=CC=C54,
C1COCCN1CCNC(=O)C2=CC(=CC=C2)NC3=CC4=C(C=C3)N=CC=C4,
C1COCCN1CCNC2=CC(=NC=N2)NC3=NC=NC=C3,
C1CC1NC(=O)C2=CC=CC(=C2)C3=CSC4=CC=CC=C43,
CN1CCN(CC1)C(=O)C2=CC=C(C=C2)C3=CC=C(S3)C(=O)NC4=CC=CC=C4,
CC1=C(C(=NN1C)C)C2=CC(=NC=N2)NCC3=CN=CC=C3,
C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=NC4=C(N3)C=C(C=C4)C5=CC=NC=C5)N.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,
COC1=CC=C(C=C1)C2=NC3=C(C(=N2)NC4=CC=CC=C4)NC=N3,
C1=CC(=CC=C1N2C3=C(C=CC(=C3)C#N)C(=N2)N)F,
C1CC(=O)N(C1)CCN2C=NC3=C(N=C(N=C32)NC4=CC=CC=C4)NC5=CC=CC=C5,
C1COCC1C(=O)NC2=NC=CC(=C2)C3=CC=CC=C3NC4=CC=CC=C4,
CCCNC(=O)C1=NC(=CC=C1)NC2=NC3=CC=CC=C3N2C,
COC1=CC(=CC(=C1OC)OC)NC(=O)C2=CC(=CC=C2)C(=O)N3CCC(CC3)NC4=CC=CC=C4Cl,
C1COCCN1C2=CC=C(C=C2)NC(=O)C3=CC(=NC=C3)C4=CC=CS4,
COC1=CC2=C(C=C1)OCC(C2)C(=O)NC3=C(C=C(C=C3)C4=CNN=C4)OCCOCC=C.C(=O)(C(F)(F)F)O,
C1CC(=O)N(C1)CCN2C=NC3=C(N=C(N=C32)N4CCN(CC4)CC5=CC6=C(C=C5)OCO6)NC7=CC8=C(C=C7)OCO8,19006.8
CC(C)N1C2=NC=NC(=C2N=C1N3CCC4=CC=CC=C4C3)NC5=CC=CC=C5,
C1CC1NC(=O)C2=CC=C(C=C2)C3=NC(=CC=C3)C(=O)NCCO,
CC1=C(C(=NN1C)C)C2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NC5=CC=CC=C5,23417.4
COC1=CC=C(C=C1)C2=NC3=CC(=C(C=C3C(=N2)NC4=CC=C(C=C4)N5CCOCC5)OC)OC,
CC1=C(C(=CC=C1)NC2=CC3=C(C=C2)N(N=C3)C4=CC=CC(=C4)C(=O)NCCN5CCNCC5)Cl.Cl.Cl.Cl,19226.0
CC1=C(C(=NO1)C)C2=NC(=C3C(=N2)N(C=N3)C4=CSC=C4)NCCC5=CC=C(C=C5)OC,
CN1C2=C(C=C(C=C2)C3=CNN=C3)N=C1C4COC5=CC=CC=C5O4.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,
C1CC(=O)N(C1)CCN2C=NC3=C(N=C(N=C32)N4CCC(CC4)N5CCOCC5)NC6CCN(CC6)CC7=CC=CC=C7,11564.2
C1C(COC2=C1C=C(C=C2)OC(F)(F)F)C3=NC4=C(N3)C=C(C=C4)C5=NC(=NC=C5)N.C(=O)(C(F)(F)F)O,
COC1=CC(=CC(=C1OC)OC)NC2=C3C(=NC(=N2)NC4=CC5=C(C=C4)N=CC=C5)N(C=N3)C6=CSC=C6,
C1CN(CCN1)C(=O)C2=C(C=CN=C2)NC3=CC(=C(C=C3)Cl)F,
C1=CC2=C(C=CC(=C2)NC3=NC(=C4C(=N3)N=CN4)N)N=C1,
CCCNC1=C2C(=NC(=N1)NC3=CC4=C(C=C3)N=CC=C4)N(C=N2)CC5=CC=C(C=C5)C(F)(F)F,15870.2
C1CC(=O)N(C1)CCCNC2=NC(=NC3=C2NC=N3)NC4=CC=C(C=C4)C(F)(F)F,
CN(C)CCOC1=C(C=CC(=C1)C2=CNN=C2)NC(=O)COC3=CC=CC(=C3)OC.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,
COC1=CC=C(C=C1)C2=NC(=C3C(=N2)N(C=N3)C4=CC=CC=C4)NC5=CC=C(C=C5)N6CCOCC6,13526.6
CCN(CC)C1=NC(=NC(=N1)NC2=NC3=CC=CC=C3N2C)NCC4=CC=CC=C4,
C1CC(=O)N(C1)CCCNC(=O)C2=CN=C(S2)C3=CC=C(C=C3)C(=O)NC4CC4,
C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=CC=CC(=N4)C(=O)NC5=CC=CC=C5,
CN1CCN(CC1)C2=CC=C(C=C2)C3=CC(=NC(=N3)N)NCCC4=CC=C(C=C4)OC,
C1CC1NC(=O)C2=CN=C(S2)NC3=CC=CC=C3,
CCNC1=NN=C(C=C1)N2CCC(CC2)C(=O)NCCN3CCOCC3,
C1=CC(=CC=C1C(C2=NC3=C(N2)C=C(C=N3)C4=CC=NC=C4)N)Cl.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,
CC(C)N1C=NC2=C(N=C(N=C21)NC3=NC=CC=N3)NC4=CC=C(C=C4)OC5=CC=CC=C5,
C1=CC(=CC=C1N2C3=C(C=CC(=C3)C4=NC=NN4)C(=N2)N)F,
C1CC1NC2=C3C(=NC(=N2)NC4=NC=CC=N4)N(C=N3)C5=CSC=C5,
COC1=CC=C(C=C1)C(C(=O)N2CCCC2C(=O)NC3=CC4=C(C=C3)NN=C4)O,
COC1=CC=C(C=C1)CCNC2=C3C(=NC(=N2)NCCCN4CCCC4=O)N(C=N3)C5=CSC=C5,
C1COCCN1CCNC(=O)C2=CC(=CC=C2)N3C=CC4=C3C=CC(=C4)NC5=CC=CC=C5Cl,
COC1=CC(=CC(=C1OC)OC)NC2=NC(=C3C(=N2)N(C=N3)C4CCCCC4)NCC5=CN=CC=C5,
C1CCN(C1)CCOC2=C(C=CC(=C2)C3=CNN=C3)NC(=O)C4COC5=CC=CC=C5O4.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,16342.0
CCCNC(=O)C1=CN=C(S1)NC2=NC=NC=C2,
CC(C)N1C(=NC2=C(N=CN=C21)NC3=CC=C(C=C3)OC4=CC=CC=C4)C5=CSC6=CC=CC=C65,
COC1=CC=C(C=C1)C2=NC3=C(N2)C(=NC=N3)NCC4=NC5=CC=CC=C5N4,
C1=CC=C(C=C1)CNC2=CC(=NC=N2)NC3=NC=CC4=CC=CC=C43,
CC1=CC(=NC(=N1)C2=CSC3=CC=CC=C32)NCCCN4CCCC4=O,
C1CC(CCC1NC2=CC3=C(C=C2)NN=C3)NC(=O)C(C4=CC=C(C=C4)Cl)O.C(=O)(C(F)(F)F)O,
C1CCC(CC1)N2C=NC3=C(N=C(N=C32)N4CCCC4CO)N,
CC1=CC(=CC=C1)CC(=O)NC2=CN(N=C2)C3=CC(=CC=C3)N4C=C(N=N4)C5=CC=CC(=C5)C.C(=O)(C(F)(F)F)O,
CC(=O)NC1=CC=C(C=C1)NC2=C3C(=NC(=N2)NCCN4CCOCC4)N(C=N3)C5=CSC=C5,13374.0
C1CC1NC(=O)C2=CC3=C(C=C2)OCC(C3)C4=NC5=C(N4)C=C(C=C5)C6=NC(=NC=C6)N.C(=O)(C(F)(F)F)O,
CC(=O)NC1=CC=C(C=C1)NC2=CC(=NC(=N2)N)N3CCN(CC3)CC4=CC5=C(C=C4)OCO5,12628.4
COC(=O)CC1=CC(=CC=C1)NC2=NC=CC(=N2)C3=CC=C(C=C3)S(=O)(=O)C,
C1CN(CCC1NC(=O)C2=CN=C(S2)NC3=NC=CN=C3)CC4=CC=CC=C4,
COC1=CC=C(C=C1)CCNC2=NC(=NC3=C2NC=N3)NCC4=CC5=C(C=C4)OCO5,
C1CC1NC(=O)C2=CC=C(C=C2)C3=CC=C(S3)C(=O)NC4CC4,
C1=CC=C(C(=C1)CO)NC2=CC(=NC=C2C(F)(F)F)NCCC3=CC=C(C=C3)F,
C1CC(=O)N(C1)CCCNC2=C3C(=NC(=N2)NC4=CC=C(C=C4)N5C=CN=C5)N(C=N3)CCN6CCCC6=O,
COC1=CC(=CC(=C1OC)OC)NC2=C3C(=NC(=N2)NCCCN4CCCC4=O)N(C=N3)C5CCCCC5,
C1COCCN1C2=CC=C(C=C2)NC3=NC(=C4C(=N3)N(C=N4)C5=CC=CC=C5)NCCO,15589.4
CN1CCN(CC1)C(=O)C2=CC=C(C=C2)C3=NC4=CC(=C(C=C4C(=N3)NC5=CC=CC=C5)OC)OC,
CC(C)N1C=NC2=C(N=C(N=C21)NCCN3CCOCC3)NCCC4=CC=C(C=C4)O,
C1CC1NC(=O)C2CCN(CC2)C3=NN=C(C=C3)NC4=CC=CC=C4,
C1CN(CCN1C2=CC=CC=N2)C3=NC=C(S3)C(=O)NCC4=CC(=CC=C4)C(F)(F)F,
C1C(OC2=CC=CC=C2O1)C(=O)NC3=CC(=C(C(=C3)F)C4=CNN=C4)F.C(=O)(C(F)(F)F)O,
CC(C)N1C=NC2=C(N=C(N=C21)NCC3=CN=CC=C3)NC4=CC5=C(C=C4)OCO5,16645.2
CN(C)CCOC1=C(C=C(C(=C1)C2=CNN=C2)F)NCC3CCN(C3)CC4=CC(=CC=C4)OC.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,
CCCNC1=NC(=NC(=C1)C2=CC=C(C=C2)C(=O)N)N,
C1CN(CCC1NC2=CC3=C(C=C2)NN=C3)C(=O)C(C4=CC=C(C=C4)F)O,
CCCNC(=O)C1=CSC(=N1)NC2=CC=NC=C2,
C1COCCN1C2=CC=C(C=C2)NC(=O)C3=CC(=CC=C3)N4C=C(C=N4)NC(=O)CC5=CC=C(C=C5)[N+](=O)[O-],
CC1=CN=C(N=C1NC2CCN(CC2)CC3=CC=CC=C3)NCCN4CCOCC4,
CC1=NN(C=N1)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC=C(C=C4)N5CCOCC5,19226.0
C1CCC(CC1)N2C=NC3=C(N=C(N=C32)N4CCCC4CO)NCC5=CN=CC=C5,
COC1=CC=C(C=C1)CCNC(=O)C2=CC(=CN=C2)NC3=CN=CC=C3,
COC1=NC=C(C=C1)C2=NC3=C(C(=N2)NCCN4CCOCC4)NC=N3,
CC1=CN=C(N=C1NC2CC2)NC3=NC=CC4=CC=CC=C43,
COC1=CC(=CC(=C1OC)OC)NC2=C3C(=NC(=N2)Cl)N(C=N3)C4=CSC=C4,
CN(C)C(=O)C(CCNC(=O)C1=NC=CC(=C1)NC2=CC3=C(C=C2)NN=C3)O.C(=O)(C(F)(F)F)[O-],
C1CC1NC(=O)C2=CC3=C(C=C2)N=C(S3)C4=CC=CC=C4,
C1=CC(=CC=C1C(C(=O)NC2=CC(=C(C=C2)C3=CC=NC=C3)Cl)N)Cl.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,
C1COCCN1C2=CC=C(C=C2)NC3=NC(=NC4=C3NC=N4)NC5=NC=NC=C5,15466.2
CC(C)NS(=O)(=O)C1=CC=CC=C1NC2=CC(=NC=C2C(F)(F)F)NC3=C(C=C(C=C3)N4CCOCC4)OC.C(=O)(C(F)(F)F)O,
COC1=CC=C(C=C1)CCNC2=NC(=NC3=C2NC=N3)N4CCC(CC4)N5CCOCC5,
C1=CC=C(C=C1)C(C(=O)NCC2=NC(=NN2)C3=CC=NC=C3)N.Cl.Cl,
CCN(CC)C1=NC(=NC(=N1)NC2CC2)NC3=NC=NC=C3,
C1CC(=O)N(C1)CCCNC(=O)C2=NC(=CC=C2)NC3=CC=NC=C3,
C1CC1NC(=O)C2=CC3=C(C=C2)N=C(S3)N4CCC5=CC=CC=C5C4,
C1COCCN1CC2=NN(C=C2)C3=CC(=NC=C3)NC4=CC=C(C=C4)N5CCOCC5,
C1CC(=O)N(C1)CCCNC2=C3C(=NC(=N2)C4=CSC5=CC=CC=C54)N(C=N3)CC6=CC=C(C=C6)C(F)(F)F,
CC(C)N(CCNC1=C2C(=NC(=N1)N3CCN(CC3)CC4=CC5=C(C=C4)OCO5)N(C=N2)C6=CC=CC=C6)C(C)C,17845.2
C1CN(CCC1NC(=O)C2=CC(=CN=C2)NC3=CC=CC=N3)CC4=CC=CC=C4,
CN(C)C1=CC=CC(=C1)NC2=NN=C(C=C2)N3CCC(CC3)C(=O)NC4=CC=C(C=C4)N5CCOCC5,
CC(C)N1C=NC2=C(N=C(N=C21)N3CCCC3CO)NC4=CC5=C(C=C4)OCO5,16662.6
CC(C)N(CCNC(=O)C1=CC2=C(C=C1)N=C(S2)NC3=CC(=C(C(=C3)OC)OC)OC)C(C)C,
CC1=CN=C(N=C1NCCOC2=CC=CC=C2)NC3CCC(CC3)O,
CN1C=C(C=N1)C2=C(C=C(C=C2)NC(=O)C3COC4=CC=CC=C4O3)Cl.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,
CC1=CN=C(N=C1N)N2CCCC2CO,
CN(C)CCOC1=C(C=CC(=C1)C2=CNN=C2)NC(=O)C3CCC4=CC=CC=C4C3.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,16342.0
CC1=CC(=NC(=N1)NC2=CC3=C(C=C2)N=CC=C3)NCCCN4CCCC4=O,
C1=CC=C(C=C1)OC2=CC=CC(=C2)C(=O)NCC3=NC(=NN3)C4=CC=NC=C4.C(=O)(C(F)(F)F)O,
COC1=NC=C(C=C1)C2=CC=C(S2)C(=O)NCCCN3CCCC3=O,
CC1=CC(=CC=C1)NC(=O)NC2=CN(N=C2)C3=CC=CC(=C3)C(=O)NN,
CCN(CC)C1=NC(=NC(=N1)N2CCN(CC2)C3=CC=CC=N3)NC4=CC=C(C=C4)N5CCOCC5,7266.4
C1CCN(CC1)CC2=CC=C(C=C2)NC(=O)C3=CC(=CC=C3)N4C=C(C=N4)C=CC(=O)C5=CC=CC=C5,
CN1C2=CC=CC=C2N=C1NC3=NC(=CS3)C(=O)NCCN4CCOCC4,
CCCNC1=NC(=NC=C1)C2=CC(=CC=C2)C(=O)C,
CCNC1=NC(=C2C(=N1)N(C=N2)C(C)C)NCC3=CC(=CC=C3)C(F)(F)F,
CN1C(=CC=N1)NC2=NC(=CS2)C(=O)NC3=CC=C(C=C3)N4CCOCC4,
CC(C)N1C=NC2=C(N=C(N=C21)C3=CC=C(C=C3)C(=O)NC4CC4)NC5=CC(=C(C(=C5)OC)OC)OC,
C1COCCC1OC2=NC=C(C=C2)C(=O)NC3=CC4=C(C=C3)NN=C4.C(=O)(C(F)(F)F)O,
CC1=CC(=NC(=N1)N2CCC(CC2)N3CCOCC3)NCC4=CC(=CC=C4)C(F)(F)F,
CC(C1=CC=C(C=C1)Br)(C(=O)NC2=CC3=C(C=C2)NN=C3)O,
CC1=CC(=NC(=N1)C2=CSC3=CC=CC=C32)NCC4=CC=CC=C4,
CN1CCN(CC1)CCNC(=O)C2=C(N=CC=C2)N3C4=C(C=C(C=C4)NC5=C(C=CC=C5Cl)Cl)C=N3.C(=O)(C(F)(F)F)O,
C1=CC=C(C=C1)CNC2=C3C(=NC(=N2)NC4=CC=C(C=C4)C(F)(F)F)N(C=N3)C5=CSC=C5,17773.2
CCCN1C=C(C=N1)NC(=O)C2CC(=NO2)C3=CC=CC=C3[N+](=O)[O-].C(=O)(C(F)(F)F)O,
C1=CC=C2C(=C1)C(=CS2)C3=NC(=C4C(=N3)N(C=N4)CC5=CC=C(C=C5)C(F)(F)F)NCC6=CN=CC=C6,19696.4
C1=CC(=CC(=C1)N)C2=NC3=C(C(=N2)NCC4=CN=CC=C4)NC=N3,
C1OC2=C(O1)C=C(C=C2)CNC3=NC(=C4C(=N3)N(C=N4)CC5=CC=C(C=C5)C(F)(F)F)NCCOC6=CC=CC=C6,21000.2
C1COCCN1CCNC(=O)C2=CC(=CC=C2)N3C4=C(C=CC(=C4)NC(=O)CC5=CC=CS5)C=N3,
C1=CC=C(C=C1)N2C=NC3=C(N=C(N=C32)Cl)NCCOC4=CC=CC=C4,
C1CC1NC2=C3C(=NC(=N2)C4=CC=CS4)N(C=N3)C5=CSC=C5,
C1COCCN1C2=NC=C(C=C2)C3=CC=C(S3)C(=O)NCCO,
C1=CC=C(C=C1)NC2=NC(=NC3=C2NC=N3)NC4=NC=CN=C4,
CCN(CC)C(=O)C1CCCN(C1)C2=NC(=C3C(=N2)N(C=N3)C4CCCCC4)NCC5=NC6=CC=CC=C6N5,
C1CC(=O)N(C1)CCCNC2=NC(=C3C(=N2)N(C=N3)C4=CSC=C4)NCC5=CC=CC=C5,
CC(C)N1C=NC2=C(N=C(N=C21)NC3=NC=CC4=CC=CC=C43)NC5=CC6=C(C=C5)OCO6,16645.2
COC1=CC(=CC(=C1OC)OC)NC(=O)C2=CC(=CC=C2)N3C=C(C=N3)NC(=O)CC4=CC(=CC=C4)OC5=CC=CC=C5,
CN1CCN(CC1)C(=O)C2=CC=C(C=C2)C3=NC(=NC(=N3)OC)NCCCN4CCCC4=O,
COC1=CC=CC(=C1)CCNC(=O)C2=CN3C=C(C=CC3=N2)C4=NC(=NC=C4)N.C(=O)(C(F)(F)F)O,
C1CC1NC2=NC(=NC3=C2NC=N3)NC4=NC=NC=C4,
CC1=C(C=CC(=C1)Cl)OCC(=O)N2CCNC3=C2N=CC(=C3)C4=CC=NC=C4.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,
COC1=CC=C(C=C1)CCNC(=O)C2=NC(=CC=C2)NCCN3CCOCC3,
COC1=CC(=CC(=C1OC)OC)NC(=O)C2=CC(=CC=C2)N3C=C(C=N3)NC(=S)NC4=CC=CC=C4Cl,
C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC5=C(C(=N4)NCCC6=CC=C(C=C6)O)NC=N5,15988.4
C1=CC(=CC=C1CC(=O)NC2=CC=C(C=C2)N3C4=C(C=CC(=C4)C5=NNN=N5)C=N3)F,
C1COCCN1C2=CC=C(C=C2)NC(=O)C3=CC=CC(=C3)C4=CSC5=CC=CC=C54,
CC(C)N1C=NC2=C(N=C(N=C21)NC3=NC=CC4=CC=CC=C43)NCC5=CC(=CC=C5)C(F)(F)F,
C1CN(CC2=CC=CC=C21)C3=NC4=C(N3)C(=NC=N4)NCC5=NC6=CC=CC=C6N5,
C1CC(=O)N(C1)CCCNC(=O)C2=CC3=C(C=C2)N=C(S3)NCC4=CN=CC=C4,
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=C3)C(=O)NCC4=CN=CC=C4,
C1=CC=C(C=C1)CC(CO)NC2=NC=C(C=C2)C(=O)NC3=CC4=C(C=C3)NN=C4.C(=O)(C(F)(F)F)O,
CCNC1=NN=C(C=C1)N2CCC(CC2)C(=O)NCCC3=CC=C(C=C3)O,
COC1=CC(=CC(=C1OC)OC)NC(=O)C2=CC(=CC=C2)N3C=C(C=N3)NC(=O)CCC4=CC=CC=C4,
CC1=C(C(=NN1C)C)C2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)N,
CNC(=O)C1=CC=CC=C1NC2=CC(=NC=C2C(F)(F)F)NC3=CC4=C(C=C3)NC=C4C5=CCNCC5.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,
COC1=CC(=CC(=C1OC)OC)NC2=C3C(=NC(=N2)NC4=NC=CC=N4)N(C=N3)C5=CSC=C5,
CC1=CC(=CC=C1)CC(=O)NC2=CN(N=C2)C3=CC=CC(=C3)C(=O)NC4=C(C=CC=C4OC)C.C(=O)(C(F)(F)F)O,
C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC5=C(N4)C(=NC=N5)NCC6=NC7=CC=CC=C7N6,
C1CC(=O)N(C1)CCCNC(=O)C2=CSC(=N2)NC3=CC=CC=N3,
CCNC1=NC2=CC(=C(C=C2C(=N1)NCC3=CC=CC=C3)OC)OC,11881.2
C1COCCN1C2=CC=C(C=C2)NC3=NC=C(C(=N3)C4=CC(=CC(=C4)C#N)N5CCOCC5)F,
C1CN(CCC1C(=O)NC2=CC3=C(C=C2)OCO3)C4=NN=C(C=C4)NC5=CC=C(C=C5)N6CCOCC6,
CC(=O)C1=CC=CC(=C1)C2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NC5=CC=CC=C5,18612.6
C1CN(CCC1N2CCOCC2)C3=NC(=CS3)C(=O)N,
CC(=O)NC1=CC=C(C=C1)NC2=C3C(=NC(=N2)C4=CN=C(C=C4)OC)N(C=N3)C5=CC=CC=C5,
C1CN(CC2=CC=CC=C21)C3=NC(=C4C(=N3)N(C=N4)C5=CC=CC=C5)NCC6=NC7=CC=CC=C7N6,
CN(C)C1=CC=CC(=C1)NC2=NC3=C(S2)C=C(C=C3)C(=O)NC4=CC=C(C=C4)N5CCOCC5,
CC(=O)NC1=CC=C(C=C1)NC(=O)C2=CC=CC(=C2)C3=CSC4=CC=CC=C43,
C1CN(CCC1NC2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)N)C(=O)C4=CC5=C(C=C4)OCCO5,
C1CC(=O)N(C1)CCCNC(=O)C2=CN=C(S2)NCCN3CCOCC3,
CN1CCN(CC1)C2=C(C=CC(=C2)C3=CNN=C3)NC(=O)CC4=CC=C(C=C4)OC.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,
C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC(=NC(=C4)NCCO)N,
C1CCC(C1)NC2CCN(CC2)C3=C(C=CC=C3Cl)NC(=O)C4=CC=C(O4)Br.C(=O)(C(F)(F)F)O,
C1CN(CCN1C2=CC=CC=N2)C3=NC=CC(=N3)NCC4=CC(=CC=C4)C(F)(F)F,
CC1=C(C(=CC=C1)C(=O)NC2=CC=CC(=N2)C)N3CCC4(CC3)OCCO4,
C1CN(CCC1NC2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NCCOC5=CC=CC=C5)CC6=CC=CC=C6,16071.8
CN(C)CC1=NN(C=C1)C2=CC(=NC=C2)NC3=CC=C(C=C3)N4CCOCC4,
CC(C)N1C=NC2=C(N=C(N=C21)NCC3=CN=CC=C3)NCCC4=CC=C(C=C4)O,
CC(=O)C1=CC=CC(=C1)C2=NC=C(S2)C(=O)NCCCN3CCCC3=O,
