SMILES,pIC50
C(NC1=C2C(C=3N([C@H](C)CO2)N=NN3)=CC=C1)(=O)C=4C=C(C(=CN4)N5CCOCC5)N6C=C(N=C6)C7CC7,8.65758
N(C(=O)C1=CC(=C(C=N1)N2CCOCC2)N3C=C(N=C3)C4CC4)C5=C6OCC7(N8C(C6=CC=C5)=NN=N8)CC7,8.22185
C(NC1=C2C(C=3N(CCO2)N=NN3)=CC=C1)(=O)C=4C=C(C(=CN4)N5CCOCC5)N6C=C(N=C6)C7CC7,8.22185
C(NC1=C2C(C=3N([C@@H](C)CO2)N=NN3)=CC=C1)(=O)C=4C=C(C(=CN4)N5CCOCC5)N6C=C(N=C6)C7CC7,9.22185
N(C(=O)C1=CC(=C(C)C=C1F)N2C=C(N=C2)C3CC3)C4=C5C(C=6N([C@@H](CF)CO5)N=NN6)=CC=C4,8.09691
N(C(=O)C1=CC(=C(C=N1)N2CCOCC2)N3C=C(N=C3)C4CC4)C5=C6C(C=7N(C(C)(C)CO6)N=NN7)=CC=C5,9.30103
N(C(=O)C1=CC(=C(C)C=C1F)N2C=C(N=C2)C3CC3)C4=C5C(C=6N([C@@H](CO)CO5)N=NN6)=CC=C4,9.04576
N(C(=O)C1=CC(=CC=N1)N2C=C(N=C2)C3CC3)C4=C5C(C=6N([C@@H](CO)CO5)N=NN6)=CC=C4,8.20761
N(C(=O)C1=CC(=C(C=N1)N2CCOCC2)N3C=C(N=C3)C4CC4)C5=C6OCC7(N8C(C6=CC=C5)=NN=C8)CC7,8.48149
N(C(=O)C1=CC(=C(C=N1)N2CCOCC2)N3C=C(N=C3)C4CC4)C5=C6C(C=7N(C(C)(C)CO6)C=NN7)=CC=C5,8.25181
C(NC1=C2C(C=3N([C@@H](C)CO2)C=NN3)=CC=C1)(=O)C=4C=C(C(=CN4)N5CCOCC5)N6C=C(N=C6)C7CC7,9.22185
C(NC1=C2C(C=3N([C@H](C)CO2)C=NN3)=CC=C1)(=O)C=4C=C(C(=CN4)N5CCOCC5)N6C=C(N=C6)C7CC7,8.25964
N(C(=O)C1=CC(=CC=N1)N2C=C(N=C2)C3CC3)C4=C5C(C=6N([C@@H](CF)CO5)N=NN6)=CC=C4,8.16749
N(C(=O)C1=CC(=C(C)C=C1F)N2C=C(N=C2)C3CC3)C4=C5C(C=6N([C@H](CF)CO5)C=NN6)=CC=C4,8.34679
N(C(=O)C1=CC(=CC=N1)N2C=C(N=C2)C3CC3)C4=C5C(C=6N([C@H](CF)CO5)C=NN6)=CC=C4,8.38722
N(C(=O)C1=CC(=C(C)C=C1F)N2C=C(N=C2)C3CC3)C4=C5C(C=6N([C@H](CF)CO5)N=NN6)=CC=C4,8.34679
N(C(=O)C1=CC(=CC=N1)N2C=C(N=C2)C3CC3)C4=C5C(C=6N([C@H](CF)CO5)N=NN6)=CC=C4,8.24413
N(C(=O)C1=CC(=C(C)C=C1F)N2C=C(N=C2)C3CC3)C4=C5C(C=6N([C@@H](CF)CO5)C=NN6)=CC=C4,8.50864
N(C(=O)C1=CC(=CC=N1)N2C=C(N=C2)C3CC3)C4=C5C(C=6N([C@@H](CF)CO5)C=NN6)=CC=C4,8.38722
N(C(=O)C1=CC(=C(C)C=C1F)N2C=C(N=C2)C3CC3)C4=C5C(C=6N(C[C@@H](C)O5)C=NN6)=CC=C4,8.38722
N(C(=O)C1=CC(=C(C)C=C1F)N2C=C(N=C2)C3CC3)C4=C5C(C=6N(C[C@H](C)O5)C=NN6)=CC=C4,8.60206
N(C(=O)C1=CC(=C(C)C=C1F)N2C=C(N=C2)C3CC3)C4=C5C(C=6N(CCO5)N=NC6)=CC=C4,9.30103
N(C(=O)C1=CC(=C(C)C=C1F)N2C=C(N=C2)C3CC3)C4=C5C(C=6N(CCO5)C=NC6)=CC=C4,8.24413
N(C(=O)C1=CC(=C(C)C=C1F)N2C=C(N=C2)C3CC3)C4=C5C(C=6N([C@@H](C)CO5)C=NC6)=CC=C4,7.82102
N(C(=O)C1=CC(=C(C)C=C1F)N2C=C(N=C2)C3CC3)C4=C5C(C=6N([C@H](C)CO5)C=NC6)=CC=C4,8.16749
N(C(=O)C1=CC(=C(C)C=C1F)N2C=C(N=C2)C3CC3)C4=C5C(C=6N(C[C@H](C)O5)N=NN6)=CC=C4,7.77469
N(C(=O)C1=CC(=C(C)C=C1F)N2C=C(N=C2)C3CC3)C4=C5C(C=6N(C[C@@H](C)O5)N=NN6)=CC=C4,9.04576
N(C(=O)C1=CC(=C(C)C=C1F)N2C=C(N=C2)C3CC3)C4=C5OC6(CN7C(C5=CC=C4)=NN=N7)CC6,8.37675
C(NC1=C2C(C=3N(CCO2)C=NN3)=CC=C1)(=O)C=4C=C(C(=CN4)N5CCOCC5)N6C=C(N=C6)C7CC7,7.80688
N(C(=O)C1=CC(=C(C)C=C1F)N2C=C(N=C2)C3CC3)C4=C5OC6(CN7C(C5=CC=C4)=NN=C7)CC6,8.27572
N(C(=O)C1=CC(=CC=N1)N2C=C(N=C2)C3CC3)C4=C5C(C=6N(CCO5)N=NN6)=CC=C4,8.40894
CC1=C2C=3C(=C(NC(=O)C4=CC(=C(C)C=C4F)N5C=C(N=C5)C6CC6)C=CC3)OCCN2C=N1,6.51286
N(C(=O)C1=CC(=CC=N1)N2C=C(N=C2)C3CC3)C4=C5C(C=6N(C[C@@H](C)O5)C=NN6)=CC=C4,7.6073
N(C(=O)C1=CC(=CC=N1)N2C=C(N=C2)C3CC3)C4=C5C(C=6N(C[C@@H](C)O5)C=NN6)=CC=C4,8.22915
C(NC1=C2C(C=3N(CCO2)N=NN3)=CC=C1)(=O)C=4C=C(C(=CN4)N5CCN(C)CC5)N6C=C(N=C6)C7CC7,8.22915
C(NC1=C2C(C=3N(CCO2)N=NN3)=CC=C1)(=O)C=4C=C(C(=CN4)N5C[C@@H](C)OCC5)N6C=C(N=C6)C7CC7,8.67778
C(NC1=C2C(C=3N(CCO2)N=NN3)=CC=C1)(=O)C=4C=C(C(=CN4)N5C[C@H](O)CC5)N6C=C(N=C6)C7CC7,8.3279
C(NC1=C2C(C=3N(CCO2)N=NN3)=CC=C1)(=O)C=4C=C(C(=CN4)N5CCC5)N6C=C(N=C6)C7CC7,8.49485
N(C(=O)C1=CC(=C(N(C)C)C=N1)N2C=C(N=C2)C3CC3)C4=C5C(C=6N(CCO5)N=NN6)=CC=C4,8.16115
C(NC1=C2C(C=3N(CCO2)N=NN3)=CC=C1)(=O)C=4C=C(C(=CN4)N5C[C@@H](O)CC5)N6C=C(N=C6)C7CC7,8.45593
C(NC1=C2C(C=3N(CCO2)N=NN3)=CC=C1)(=O)C=4C=C(C(=CN4)N5CC(C)(O)CC5)N6C=C(N=C6)C7CC7,8.56864
C(NC1=C2C(C=3N(CCO2)N=NN3)=CC=C1)(=O)C=4C=C(C(=CN4)N5[C@@H](C)COCC5)N6C=C(N=C6)C7CC7,8.48149
C(NC1=C2C(C=3N(CCO2)N=NN3)=CC=C1)(=O)C=4C=C(C(=CN4)N5C[C@H](C)OCC5)N6C=C(N=C6)C7CC7,8.22185
C(NC1=C2C(C=3N(CCO2)N=NN3)=CC=C1)(=O)C=4C=C(C(=CN4)N5CC(C)(O)C5)N6C=C(N=C6)C7CC7,8.58503
C(NC1=C2C(C=3N(CCO2)N=NN3)=CC=C1)(=O)C=4C=C(C(=CN4)N5[C@H](C)COCC5)N6C=C(N=C6)C7CC7,8.65758
N(C(=O)C1=CC(=CC=N1)N2C=C(N=C2)C3CC3)C4=C5C(C=6N(CCO5)C=NN6)=CC=C4,7.45346
N(C(=O)C1=CC(=C(OC(C)C)C=N1)N2C=C(N=C2)C3CC3)C4=C5C(C=6N(CCO5)N=NN6)=CC=C4,8.74473
N(C(=O)C1=CC(=C(OC(C)C)C=N1)N2C=C(N=C2)C3CC3)C4=C5C(C=6N([C@H](C)CO5)N=NN6)=CC=C4,8.38722
N(C(=O)C1=CC(=C(OC(C)C)C=N1)N2C=C(N=C2)C3CC3)C4=C5C(C=6N([C@@H](C)CO5)N=NN6)=CC=C4,8.27572
N(C(=O)C1=CC(=C(C)C=C1F)N2C=C(N=C2)C3CC3)C4=C5OC6(CN7C(C5=CC=C4)=NN=N7)CCC6,7.93554
BrC1=C2C=3C(=C(NC(=O)C4=CC(=C(C)C=C4F)N5C=C(N=C5)C6CC6)C=CC3)OCCN2C=N1,7.40012
N(C(=O)C1=CC(=C(C)C=C1F)N2C=C(N=C2)C3CC3)C4=C5C(C=6N(CCO5)N=NN6)=CC=C4,8.18046
O=S1(=O)C=2C(=CC(F)=C(C(NC=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=O)C2)CN1C,7.25964
O=S1(=O)C=2C(CN1C(C)(C)C)=CC(F)=C(C(NC=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=O)C2,7.25964
O=S1(=O)C=2C(CN1CCOC)=CC(F)=C(C(NC=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=O)C2,7.25964
O=S1(=O)C=2C(=CC(OC)=C(C(NC=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=O)C2)CN1C,9.0
O=S1(=O)C=2C(CN1C(C)(C)C)=CC(OC)=C(C(NC=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=O)C2,9.0
O=S1(=O)C=2C(CN1CCOC)=CC(OC)=C(C(NC=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=O)C2,7.25964
O=S1(=O)C=2C(CN1C(C)(C)C)=CC(F)=C(C(NC=3N=C(C=CC3)C=4N(C(C)C)N=NN4)=O)C2,6.25964
O=S1(=O)C=2C(CN1C(C)(C)C)=CC(OC)=C(C(NC=3N=C(C=CC3)C=4N(C(C)C)N=NN4)=O)C2,6.0
O=S1(=O)C=2C(CCN1C(C)(C)C)=CC(F)=C(C(NC=3N=C(C=CC3)C=4N(C(C)C)N=NN4)=O)C2,7.25964
O=S1(=O)C=2C(=CC(OC)=C(C(NC=3N=C(C=CC3)C=4N(C(C)C)N=NN4)=O)C2)CCN1C(C)(C)C,8.25964
O=S1(=O)C=2C(=CC(F)=C(C(NC=3N=C(C=CC3)C=4N([C@@H](CO)C)N=NN4)=O)C2)CN1C,7.25964
O=S1(=O)C=2C(CN1C(C)C)=CC(F)=C(C(NC=3N=C(C=CC3)C=4N([C@@H](CO)C)N=NN4)=O)C2,7.25964
O=S1(=O)C=2C(CN1C(C)(C)C)=CC(F)=C(C(NC=3N=C(C=CC3)C=4N([C@@H](CO)C)N=NN4)=O)C2,7.25964
O=S1(=O)C=2C(CN1CCOC)=CC(F)=C(C(NC=3N=C(C=CC3)C=4N([C@@H](CO)C)N=NN4)=O)C2,9.0
O=S1(=O)C=2C(=CC(OC)=C(C(NC=3N=C(C=CC3)C=4N([C@@H](CO)C)N=NN4)=O)C2)CN1C,9.0
O=S1(=O)C=2C(CN1C(C)C)=CC(OC)=C(C(NC=3N=C(C=CC3)C=4N([C@@H](CO)C)N=NN4)=O)C2,9.0
O=S1(=O)C=2C(CN1C(C)(C)C)=CC(OC)=C(C(NC=3N=C(C=CC3)C=4N([C@@H](CO)C)N=NN4)=O)C2,8.25964
O=S1(=O)C=2C(CN1CCOC)=CC(OC)=C(C(NC=3N=C(C=CC3)C=4N([C@@H](CO)C)N=NN4)=O)C2,9.0
O=C1N(C2CN(C2)C3=CC(OCC)=C(Cl)C=N3)C=4C(N1)=CC=CC4,6.0
C(C)(C)N1C(C=2N=C(NC(=O)C3=CC(=CC=N3)C4=CN(N=C4)C5CC5)C=CC2)=NN=N1,7.25964
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CN(N=C4)C5CC5)C=CC2,7.25964
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(F)C=N3)C4=CN(N=C4)C5CC5)C=CC2,7.25964
C(NC=1N=C(C=CC1)C=2N(C(C)C)N=NN2)(=O)C=3C=C(C(=CN3)N4CCCC4)C5=CN(N=C5)C6CC6,7.25964
C(NC=1N=C(C=CC1)C=2N(C(C)C)N=NN2)(=O)C=3C=C(C(=CN3)N4CCCCC4)C5=CN(N=C5)C6CC6,7.25964
C(NC=1N=C(C=CC1)C=2N(C(C)C)N=NN2)(=O)C=3C=C(C(=CN3)N4CCOCC4)C5=CN(N=C5)C6CC6,8.25964
C(NC=1N=C(C=CC1)C=2N(C(C)C)N=NN2)(=O)C=3C=C(C(=CN3)N4CCN(C)CC4)C5=CN(N=C5)C6CC6,8.25964
C(C)(C)N1C(=NN=N1)C2=NC(NC(=O)C3=CC(=C(F)C=N3)C4=CN(N=C4)C5CC5)=CS2,7.25964
C(NC=1N=C(SC1)C=2N(C(C)C)N=NN2)(=O)C=3C=C(C(=CN3)N4CCCC4)C5=CN(N=C5)C6CC6,8.25964
C(NC=1N=C(SC1)C=2N(C(C)C)N=NN2)(=O)C=3C=C(C(=CN3)N4CCOCC4)C5=CN(N=C5)C6CC6,8.25964
C(NC=1N=C(SC1)C=2N(C(C)C)N=NN2)(=O)C=3C=C(C(=CN3)N4CCCCC4)C5=CN(N=C5)C6CC6,7.25964
C(NC=1N=C(SC1)C=2N(C(C)C)N=NN2)(=O)C=3C=C(C(=CN3)N4CCN(C)CC4)C5=CN(N=C5)C6CC6,8.25964
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CN(N=C4)C5CC5)C=CC2,8.25964
C(F)(F)(F)C=1C(=CC(C(NC=2N=C(C=CC2)C=3N(C(C)C)N=NN3)=O)=NC1)C4=CN(N=C4)C5CC5,7.25964
C(F)(F)(F)C=1C(=CC(C(NC=2N=C(SC2)C=3N(C(C)C)N=NN3)=O)=NC1)C4=CN(N=C4)C5CC5,7.25964
C(F)(F)(F)C=1C(=CC(C(NC=2N=C(C=CC2)C=3N([C@@H](CO)C)N=NN3)=O)=NC1)C4=CN(N=C4)C5CC5,8.25964
C(C)(C)C=1N(N=NN1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CN(N=C4)C5CC5)C=CC2,7.25964
C(F)(F)C=1C(=CC(C(NC=2N=C(C=CC2)C=3N(C(C)C)N=NN3)=O)=NC1)C4=CN(N=C4)C5CC5,8.25964
C(F)(F)C=1C(=CC(C(NC=2N=C(SC2)C=3N(C(C)C)N=NN3)=O)=NC1)C4=CN(N=C4)C5CC5,8.25964
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CN(C(C)(C)C)N=C4)C=CC2,8.25964
C(C)(C)C=1N(N=NN1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CN(C(C)(C)C)N=C4)C=CC2,7.25964
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CN(C(C)(C)C)N=C4)C=CC2,8.25964
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CN(C(C)C)C=N4)C=CC2,7.25964
C(C)(C)C=1N(N=NN1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CN(C(C)C)C=N4)C=CC2,6.0
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CN(C(C)C)C=N4)C=CC2,8.25964
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CN(C(C)C)N=C4)C=CC2,8.25964
C(C)(C)C=1N(N=NN1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CN(C(C)C)N=C4)C=CC2,8.25964
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CN(C(C)C)N=C4)C=CC2,8.25964
C(F)(F)C=1C(=CC(C(NC=2N=C(C=CC2)C=3N([C@@H](CO)C)N=NN3)=O)=NC1)C4=CN(N=C4)C5CC5,8.25964
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CN(C(F)(F)F)N=C4)C=CC2,7.25964
C(C)(C)C=1N(N=NN1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CN(C(F)(F)F)N=C4)C=CC2,6.0
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CN(C(F)(F)F)N=C4)C=CC2,8.25964
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=NN(C(C)C)C=C4)C=CC2,7.25964
C(C)(C)C=1N(N=NN1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=NN(C(C)C)C=C4)C=CC2,6.0
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=NN(C(C)C)C=C4)C=CC2,8.25964
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CC=CC=N4)C=CC2,7.25964
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C=4C=CC=NC4)C=CC2,8.25964
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C=4C=CN=CC4)C=CC2,7.25964
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C=4SC(C)=NC4)C=CC2,8.25964
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C=4N=C(C)SC4)C=CC2,7.25964
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C=4C=CC=NC4)C=CC2,8.25964
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C=4SC(=NC4)C5CC5)C=CC2,8.25964
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C=4SC(=NC4)C5CC5)C=CC2,8.25964
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C=4SC(=CC4)C5CC5)C=CC2,7.25964
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C=4SC(=CC4)C5CC5)C=CC2,8.25964
CC=1C(=CC(C(NC=2N=C(C=CC2)C=3N(C(C)C)N=NN3)=O)=C(F)C1)C4=CN(N=C4)C5CC5,8.25964
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)C4=CN(N=C4)C5CC5)C=CC2,8.25964
CC=1C(=CC(C(NC=2N=C(C=CC2)N3C(C(C)C)=NN=N3)=O)=C(F)C1)C4=CN(N=C4)C5CC5,8.25964
CC=1C(=CC(C(NC=2N=C(C=CC2)C=3N(C(C)C)N=NN3)=O)=C(F)C1)C4=CN(C(C)C)N=C4,8.25964
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)C4=CN(C(C)C)N=C4)C=CC2,8.25964
CC=1C(=CC(C(NC=2N=C(C=CC2)N3C(C(C)C)=NN=N3)=O)=C(F)C1)C4=CN(C(C)C)N=C4,8.25964
CC=1C(C2=CN(C(C)(C)C)N=C2)=CC(C(NC=3N=C(C=CC3)C=4N(C(C)C)N=NN4)=O)=C(F)C1,8.25964
CC=1C(C2=CN(C(C)(C)C)N=C2)=CC(C(NC=3N=C(C=CC3)N4C(C(C)C)=NN=N4)=O)=C(F)C1,8.25964
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)C4=CN(C(C)(C)C)N=C4)C=CC2,8.25964
CC=1C(C2=CN(C(F)(F)F)N=C2)=CC(C(NC=3N=C(C=CC3)C=4N(C(C)C)N=NN4)=O)=C(F)C1,7.25964
CC=1C(C2=CN(C(F)(F)F)N=C2)=CC(C(NC=3N=C(C=CC3)N4C(C(C)C)=NN=N4)=O)=C(F)C1,6.25964
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)C4=CN(C(F)(F)F)N=C4)C=CC2,8.25964
CC=1C(=CC(C(NC=2N=C(C=CC2)C=3N(C(C)C)N=NN3)=O)=C(F)C1)C4=NN(C(C)C)C=C4,7.25964
CC=1C(=CC(C(NC=2N=C(C=CC2)N3C(C(C)C)=NN=N3)=O)=C(F)C1)C4=NN(C(C)C)C=C4,6.0
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)C4=NN(C(C)C)C=C4)C=CC2,7.25964
CC=1C(=CC(C(NC=2N=C(C=CC2)C=3N(C(C)C)N=NN3)=O)=C(F)C1)C4=CN(C(C)C)C=N4,7.25964
CC=1C(=CC(C(NC=2N=C(C=CC2)N3C(C(C)C)=NN=N3)=O)=C(F)C1)C4=CN(C(C)C)C=N4,6.0
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)C4=CN(C(C)C)C=N4)C=CC2,7.25964
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)C4=CC=CC=N4)C=CC2,6.25964
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)C=4C=CC=NC4)C=CC2,8.25964
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)C=4C=CN=CC4)C=CC2,7.25964
C(C)(C)N1C(C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)C4=CN=C(C)S4)C=CC2)=NN=N1,7.25964
C(C)(C)N1C(C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)C4=CSC(C)=N4)C=CC2)=NN=N1,6.25964
CC=1C(=CC(C(NC=2N=C(C=CC2)C=3N(C(C)C)N=NN3)=O)=C(F)C1)C=4SC(=CC4)C5CC5,7.25964
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)C=4SC(=CC4)C5CC5)C=CC2,8.25964
CC=1C(=CC(C(NC=2N=C(C=CC2)C=3N(C(C)C)N=NN3)=O)=C(F)C1)C=4C=C(ON4)C5CC5,7.25964
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C=4C=C(ON4)C5CC5)C=CC2,7.25964
CC=1C(=CC(C(NC=2N=C(C=CC2)C=3N(C(C)C)N=NN3)=O)=C(OC)C1)C4=CN(C)N=C4,8.25964
CC=1C(=CC(C(NC=2N=C(C=CC2)N3C(C(C)C)=NN=N3)=O)=C(OC)C1)C4=CN(C)N=C4,8.25964
CC=1C(=CC(C(NC=2N=C(C=CC2)C=3N(C(C)C)N=NN3)=O)=C(OC)C1)C4=CN(N=C4)C5CC5,9.0
CC=1C(=CC(C(NC=2N=C(C=CC2)N3C(C(C)C)=NN=N3)=O)=C(OC)C1)C4=CN(N=C4)C5CC5,9.0
CC=1C(C2=CN(N=C2)C3CC3)=CC(C(NC=4N=C(C=CC4)C=5N([C@@H](CO)C)N=NN5)=O)=C(OC)C1,9.0
CC=1C(=CC(C(NC=2N=C(C=CC2)C=3N(C(C)C)N=NN3)=O)=C(OC)C1)C4=NN(C(C)C)C=C4,8.25964
CC=1C(=CC(C(NC=2N=C(C=CC2)N3C(C(C)C)=NN=N3)=O)=C(OC)C1)C4=NN(C(C)C)C=C4,7.25964
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3OC)C4=NN(C(C)C)C=C4)C=CC2,9.0
N(C(=O)C1=CC(=C(C)C=C1F)C2=CN(N=C2)C3CC3)C4=NC(C=5N(N=NN5)[C@H]6CCOC6)=CC=C4,8.25964
N(C(=O)C1=CC(=C(C)C=C1F)C2=CN(N=C2)C3CC3)C4=NC(C=5N(N=NN5)[C@@H]6CCOC6)=CC=C4,8.25964
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CC(=NO4)C5CC5)C=CC2,7.25964
N(C(=O)C1=CC(=C(OC(C)C)C=N1)N2C=C(N=C2)C3CC3)C4=C5C(C=6N(CCO5)C=NN6)=CC=C4,8.23657
C(C)(C)N1C(=NN=C1)C=2N=C(NC(=O)C=3C(=O)NC=CC3)C=CC2,13.0
N(C(=O)C1=C(OC)N=CC=C1)C2=NC(C=3N(C=NN3)C4CCC4)=CC=C2,13.0
[C@@H](C(C)C)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=C(OC)N=CC=C3)C=CC2,13.0
C(C)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=C(OC)N=CC(Br)=C3)C=CC2,13.0
[C@@H](C(F)(F)F)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=C(OC)N=CC=C3)C=CC2,8.1549
[C@@H](C(F)(F)F)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=C(OC)N=CC=C3)C=CC2,7.56864
[C@@H](C(F)(F)F)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=C(OC)N=CC=C3)C=CC2,13.0
[C@H](C(F)(F)F)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=C(OC)N=CC=C3)C=CC2,12.0
[C@@H](C(F)(F)F)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=C(OC)N=CC(Br)=C3)C=CC2,13.0
C(C(F)(F)F)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=C(OC)N=CC(Br)=C3)C=CC2,13.0
[C@H](C(F)(F)F)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=C(OC)N=CC(Br)=C3)C=CC2,13.0
[C@@H](C(F)(F)F)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=C(OC)N=CC(C)=C3)C=CC2,8.52288
[C@@H](C(F)(F)F)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=C(OC)N=CC(C)=C3)C=CC2,7.29243
[C@@H](C(F)(F)F)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=C(OC)N=CC(C)=C3)C=CC2,13.0
[C@@H](C(F)(F)F)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=C(OC)N=CC(F)=C3)C=CC2,8.1549
[C@@H](C(F)(F)F)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=C(OC)N=CC(F)=C3)C=CC2,7.60206
[C@@H](C(F)(F)F)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=C(OC)N=CC(F)=C3)C=CC2,13.0
[C@@H](C(F)(F)F)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=C(OC)N=CC(Cl)=C3)C=CC2,13.0
C(C(F)F)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=C(OC)N=CC=C3)C=CC2,13.0
[C@@H](C(F)F)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=C(OC)N=CC=C3)C=CC2,13.0
[C@H](C(F)F)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=C(OC)N=CC=C3)C=CC2,13.0
C(F)(F)(F)C1(CC1)N2C(=NN=C2)C=3N=C(NC(=O)C4=C(OC)N=CC=C4)C=CC3,13.0
C(F)(F)(F)C1(CC1)N2C(=NN=C2)C=3N=C(NC(=O)C4=C(OC)N=CC(F)=C4)C=CC3,13.0
FC1(F)C(CC1)N2C(=NN=C2)C=3N=C(NC(=O)C4=C(OC)N=CC=C4)C=CC3,13.0
FC1(F)[C@@H](CC1)N2C(=NN=C2)C=3N=C(NC(=O)C4=C(OC)N=CC=C4)C=CC3,13.0
FC1(F)[C@H](CC1)N2C(=NN=C2)C=3N=C(NC(=O)C4=C(OC)N=CC=C4)C=CC3,13.0
